Date,Open,High,Low,Close,TickVolume,EMA12,EMA26,SMA20,SMA200
2020-09-21,27675.5,27779.15,26704.95,27150.9,652436,27832.27,27837.29,28118.8,26284.59
2020-09-22,27130.4,27324.5,26974.95,27299.5,617072,27750.3,27797.46,28071.2,26281.39
2020-09-23,27350.15,27511.8,26708.5,26813.5,632800,27606.18,27724.57,27993.22,26274.67
2020-09-24,26818.5,27093.95,26530.95,26857.5,775451,27491,27660.34,27908.42,26268.08
2020-09-25,26891.5,27238.5,26548.45,27151.95,638371,27438.84,27622.69,27832.32,26262.55
2020-09-28,27212.5,27722.95,27190.15,27630.5,575252,27468.32,27623.26,27792.84,26259.23
2020-09-29,27629.5,27743.15,27337.95,27496.5,549747,27472.66,27613.87,27733.89,26255.16
2020-09-30,27497.5,28027.95,27163.5,27698.9,770367,27507.46,27620.17,27664.34,26251.47
2020-10-01,27755.5,28080.5,27664.75,27808.5,705174,27553.78,27634.12,27636.04,26248.01
2020-10-02,27810.15,27863.15,27241.65,27747.95,705288,27583.65,27642.55,27619.19,26243.78
2020-10-05,27810.5,28159.7,27762.5,28122.5,511742,27666.55,27678.11,27609.77,26241.68
2020-10-06,28131.75,28354.95,27653.5,27679.5,574954,27668.54,27678.21,27615.42,26236.85
2020-10-07,27690.75,28371.7,27661.15,28317.5,496980,27768.38,27725.56,27633.42,26236.03
2020-10-08,28298.75,28567.45,28270.75,28507.5,455617,27882.09,27783.49,27680.3,26236.38
2020-10-09,28522.75,28688.95,28443.75,28665.95,380407,28002.69,27848.85,27731.5,26235.16
2020-10-12,28568.75,28965.95,28552.5,28916.5,460883,28143.27,27927.94,27779.43,26236.51
2020-10-13,28935.75,28941.5,28607.75,28686.5,582961,28226.85,27984.13,27812.38,26236.57
2020-10-14,28700.75,28846.8,28462.95,28531.5,508634,28273.72,28024.67,27835.88,26236.47
2020-10-15,28540.75,28573.5,28156.9,28509.5,552704,28309.99,28060.59,27865.68,26234.95
2020-10-16,28532.75,28855.15,28455.8,28546.95,477984,28346.45,28096.61,27906.98,26232.83
2020-10-19,28611.75,28794.5,28145.3,28299.5,461202,28339.22,28111.64,27964.41,26230.23
2020-10-20,28303.75,28581.15,28165.5,28252.5,522838,28325.88,28122.08,28012.06,26226.93
2020-10-21,28327.75,28490.5,28192.95,28245.5,534822,28313.51,28131.22,28083.66,26223.26
2020-10-22,28235.75,28422.15,28004.5,28386.9,486827,28324.8,28150.16,28160.13,26219.77
2020-10-23,28408.75,28492.8,28147.75,28307.95,442253,28322.21,28161.85,28217.93,26214.77
2020-10-26,28224.15,28251.5,27360.95,27688.5,402348,28224.72,28126.78,28220.83,26206.6
2020-10-27,27683.15,27817.15,27336.5,27336.5,374743,28088.07,28068.24,28212.83,26196.52
2020-10-28,27345.15,27371.5,26494.5,26567.5,512017,27854.14,27957.08,28156.26,26183.18
2020-10-29,26597.15,26906.85,26271.15,26436.9,504741,27636.1,27844.47,28087.68,26169.53
2020-10-30,26372.15,26632.55,26060.15,26606.95,558105,27477.77,27752.8,28030.63,26156.65
2020-11-02,26454.75,27045.95,26277.5,26947.5,640683,27396.19,27693.15,27971.88,26146.57
2020-11-03,26965.75,27641.5,26933.15,27502.5,546182,27412.54,27679.03,27963.03,26141.32
2020-11-04,27472.35,28307.95,27021.5,27896.9,849215,27487.06,27695.17,27942,26136.72
2020-11-05,27878.75,28498.95,27757.15,28458.9,610677,27636.57,27751.74,27939.57,26135.22
2020-11-06,28401.35,28566.8,28076.8,28390.95,603137,27752.63,27799.09,27925.82,26132.72
2020-11-09,28459.75,30097.8,28423.4,29171.9,749787,27970.98,27900.78,27938.59,26137.14
2020-11-10,29238.75,29491.5,28887.5,29456.5,775824,28199.52,28016.02,27977.09,26142.24
2020-11-11,29480.75,29673.8,29283.5,29460.5,546887,28393.52,28123.02,28023.54,26145.26
2020-11-12,29434.75,29456.15,28908.5,29154.5,575496,28510.59,28199.42,28055.79,26144.43
2020-11-13,29113.75,29565.5,28942.5,29495.95,441895,28662.19,28295.46,28103.24,26144.81
2020-11-16,29569.5,30080.55,29522.15,29989.5,474147,28866.39,28420.95,28187.74,26149.32
2020-11-17,29948.75,29973.15,29518.15,29784.5,464975,29007.64,28521.95,28264.34,26151.78
2020-11-18,29764.75,29965.8,29403.9,29434.5,491948,29073.31,28589.55,28323.79,26152.47
2020-11-19,29448.75,29538.5,29240.95,29364.5,473884,29118.11,28646.95,28372.67,26151.39
2020-11-20,29318.75,29500.8,29185.15,29233.95,403554,29135.93,28690.43,28418.97,26150.2
2020-11-23,29209.35,29676.5,29172.9,29608.5,375370,29208.63,28758.44,28514.97,26151.19
2020-11-24,29617.9,30123.1,29605.3,30094.5,401482,29344.92,28857.4,28652.87,26154.28
2020-11-25,30074.9,30219.5,29808.1,29899.5,491090,29430.24,28934.6,28819.47,26157.52
2020-11-26,29915.5,29960.5,29787.1,29822.1,106943,29490.53,29000.34,28988.73,26159.81
2020-11-27,29814.6,30024.55,29742.65,29938.65,233673,29559.47,29069.84,29155.32,26163.63
2020-11-30,29983.6,30004.65,29457.65,29706.65,552125,29582.11,29117.01,29293.27,26167.14
2020-12-01,29693.6,30083.65,29641.65,29771.65,470223,29611.27,29165.5,29406.73,26176.01
2020-12-02,29802.6,29926.5,29604.65,29903.65,436331,29656.25,29220.18,29507.07,26189.61
2020-12-03,29930.6,30109.65,29776.65,29965.65,371620,29703.85,29275.4,29582.41,26205.1
2020-12-04,29962,30227.5,29945.5,30161.45,321949,29774.25,29341.04,29670.93,26228.09
2020-12-07,30253.6,30275.65,29973.5,30003.65,352588,29809.54,29390.12,29712.52,26249.58
2020-12-08,30008.6,30249.5,29867.65,30187.65,349733,29867.71,29449.19,29749.08,26267.72
2020-12-09,30247.6,30317.65,29957.65,30067.65,499402,29898.47,29495.01,29779.43,26288.91
2020-12-10,30068.6,30160.65,29883.65,30019.65,505171,29917.12,29533.87,29822.69,26304.18
2020-12-11,30052.5,30104.5,29739.65,30057.95,350879,29938.78,29572.69,29850.79,26323.7
2020-12-14,30214.6,30353.65,29877.65,29937.65,436259,29938.61,29599.72,29848.2,26344.37
2020-12-15,29962.6,30270.5,29864.65,30237.65,388106,29984.61,29646.98,29870.86,26376.76
2020-12-16,30251.6,30344.65,30106,30191.65,358032,30016.47,29687.32,29908.71,26402.87
2020-12-17,30201.6,30358.65,30173.65,30326.65,293323,30064.19,29734.68,29956.82,26436.57
2020-12-18,30317.6,30388.65,30037.5,30382.95,426168,30113.23,29782.7,30014.27,26483.87
2020-12-21,30381.6,30435.65,29430.65,30201.65,849682,30126.83,29813.73,30043.93,26520.76
2020-12-22,30219.6,30259.65,29997.5,30023.5,561898,30110.93,29829.27,30040.38,26568.87
2020-12-23,30025.9,30303.1,29855.5,30201.5,392656,30124.87,29856.84,30055.48,26615.4
2020-12-24,30190.9,30270.8,30118.6,30218.8,193541,30139.32,29883.66,30075.31,26666.17
2020-12-28,30152.9,30540.1,30098.3,30414.85,315052,30181.71,29923,30099.12,26719.66
2020-12-29,30449.9,30625.5,30291.9,30398.5,394836,30215.06,29958.23,30133.72,26776.59
2020-12-30,30395.9,30540.1,30334.5,30449.5,336527,30251.13,29994.62,30167.61,26835.89
2020-12-31,30444.9,30484.75,30356.1,30410.1,182285,30275.59,30025.39,30192.93,26884.03
2021-01-04,30611.5,30811.95,29880.1,30237.5,622676,30269.73,30041.1,30206.52,26929.51
2021-01-05,30214.9,30499,30087.5,30392.65,546018,30288.64,30067.15,30218.08,26968.77
2021-01-06,30368.6,31021.65,30262.65,30886.65,879659,30380.64,30127.85,30262.23,27015.66
2021-01-07,30900.6,31196.65,30809.65,31036.65,493696,30481.56,30195.17,30304.68,27059.44
2021-01-08,31031.6,31259.65,30797.55,31136.45,563755,30582.32,30264.89,30358.12,27106.18
2021-01-11,31133.55,31139.5,30750.65,31019.5,503938,30649.57,30320.79,30408.12,27156.77
2021-01-12,31017.9,31127.3,30894.1,31082.05,446834,30716.11,30377.18,30459.32,27205.34
2021-01-13,31071.9,31174.5,30987.95,31084.5,366539,30772.78,30429.57,30516.66,27255.62
2021-01-14,31109.5,31230.9,30997.5,31020.5,365161,30810.89,30473.35,30555.81,27297.7
2021-01-15,31049.5,31072.5,30622.5,30732.95,525562,30798.9,30492.58,30582.87,27338.69
2021-01-18,30758.5,30866.55,30723.15,30852.65,160168,30807.17,30519.25,30609.17,27375.94
2021-01-19,30866.5,31089.7,30843.9,30944.5,348619,30828.3,30550.75,30637.25,27411.79
2021-01-20,30970.5,31243.7,30882.5,31181.15,343740,30882.58,30597.44,30686.22,27450.64
2021-01-21,31247,31296.9,31121,31171.5,279383,30927.03,30639.97,30743.62,27486.45
2021-01-22,31171.8,31191.85,30894.9,31000.95,427180,30938.4,30666.71,30783.6,27524.32
2021-01-25,31043.8,31120.15,30561.7,30961.5,596719,30941.96,30688.54,30820.73,27559.84
2021-01-26,30939.8,31122.9,30772.5,30955.5,498664,30944.04,30708.32,30847.76,27593.41
2021-01-27,30964.8,30990.5,30153.5,30256.65,764449,30838.29,30674.86,30840.67,27626.63
2021-01-28,30286.8,30941.9,30051.5,30545.5,873070,30793.24,30665.28,30845.47,27664.14
2021-01-29,30521,30624.5,29854.9,29928.95,974439,30660.28,30610.74,30821.41,27696.46
2021-02-01,29883.5,30338.5,29655.5,30216.5,688281,30592,30581.53,30820.36,27730.22
2021-02-02,30228.8,30846.7,30173.5,30706.85,531642,30609.67,30590.82,30836.07,27764.98
2021-02-03,30703,30815.9,30522.7,30808.85,491878,30640.31,30606.97,30832.18,27798.45
2021-02-04,30794.8,31089.5,30648.85,31071.85,405980,30706.7,30641.4,30833.94,27833.26
2021-02-05,31067.5,31250.9,31030.15,31176.95,384377,30779.05,30681.07,30835.97,27865.16
2021-02-08,31211.8,31398.3,31159.15,31389.85,352190,30873.02,30733.57,30854.49,27900.97
2021-02-09,31389.5,31438.5,31244.7,31412.5,334538,30956.02,30783.87,30871.01,27939.58
2021-02-10,31406.8,31547.2,31222.7,31468.5,474454,31034.86,30834.58,30890.21,27978.36
2021-02-11,31433.8,31539.9,31249.5,31409.85,422976,31092.55,30877.19,30909.68,28016
2021-02-12,31400.8,31492.8,31294.9,31481.2,349761,31152.34,30921.93,30947.09,28055.26
2021-02-15,31509,31691.7,31500.9,31664.7,119211,31231.17,30976.95,30987.69,28093.74
2021-02-16,31655.8,31732.5,31446.7,31554.5,440876,31280.91,31019.73,31018.19,28129.47
2021-02-17,31543.8,31645.7,31349.5,31618.85,512040,31332.9,31064.11,31040.08,28166.54
2021-02-18,31623.8,31695.5,31293.7,31507.5,531191,31359.76,31096.96,31056.88,28206.23
2021-02-19,31500.8,31646.9,31368.5,31490.95,507402,31379.95,31126.14,31081.38,28247.1
2021-02-22,31547.5,31646.7,31249.2,31561.5,611855,31407.88,31158.39,31111.38,28286.79
2021-02-23,31577.5,31672.5,31161.5,31553.5,775338,31430.28,31187.66,31141.28,28326.27
2021-02-24,31563.5,32012.7,31382.5,31989.9,719256,31516.38,31247.08,31227.94,28363.41
2021-02-25,31980.5,32082.5,31297.3,31333.5,825028,31488.24,31253.48,31267.34,28398.93
2021-02-26,31314.8,31493.5,30842.5,30951.95,1070160,31405.73,31231.15,31318.49,28430.61
2021-03-01,30993.5,31662.7,30965.5,31568.85,571540,31430.83,31256.16,31386.11,28466.22
2021-03-02,31572.8,31615.9,31312.55,31394.85,685469,31425.29,31266.44,31420.51,28500.61
2021-03-03,31423,31641.2,31247.5,31264.5,715385,31400.56,31266.29,31443.29,28533.12
2021-03-04,31269.5,31467.35,30546.35,30937.5,998649,31329.32,31241.94,31436.57,28562.44
2021-03-05,30920.5,31580.5,30674.85,31533.95,1018657,31360.8,31263.57,31454.42,28592.12
2021-03-08,31670.5,32149.7,31321.9,31895.5,917593,31443.06,31310.38,31479.7,28624.03
2021-03-09,31928.5,32144.9,31824.5,31861.5,665612,31507.44,31351.2,31502.15,28655.76
2021-03-10,31873.8,32397.5,31749.85,32386.5,706774,31642.68,31427.89,31548.05,28690.23
2021-03-11,32379.8,32673.7,32284.15,32517.65,525008,31777.29,31508.61,31603.44,28724.12
2021-03-12,32523.5,32844.7,32411.55,32815.95,470190,31937.08,31605.45,31670.18,28756.76
2021-03-15,32855.9,32989.7,32654.5,32952.5,378278,32093.3,31705.23,31734.57,28789.96
2021-03-16,32959.9,32997.05,32802.65,32888.5,384953,32215.64,31792.88,31801.27,28818.97
2021-03-17,32891.05,33071.35,32803.5,33042.5,434311,32342.85,31885.45,31872.45,28846.4
2021-03-18,33032.05,33246.85,32855.7,32925.8,506212,32432.53,31962.51,31943.37,28874.59
2021-03-19,32920.05,32998.85,32539.05,32638.95,499917,32464.29,32012.62,32000.77,28902.95
2021-03-22,32592.05,32819.5,32446.35,32781.5,401893,32513.09,32069.57,32061.77,28940.8
2021-03-23,32782.05,32821.5,32367.7,32464.5,458972,32505.62,32098.83,32107.32,28975.41
2021-03-24,32482.05,32802.85,32366.85,32472.5,467997,32500.52,32126.51,32131.45,29008.55
2021-03-25,32470.05,32699.85,32083.65,32688.8,531226,32529.49,32168.16,32199.21,29040.46
2021-03-26,32693.05,33116.7,32632.15,33091.95,435345,32616.02,32236.59,32306.21,29075.09
2021-03-29,33058.8,33265.5,32885.15,33195.5,644472,32705.17,32307.62,32387.55,29110.83
2021-03-30,33220.5,33267.5,32998.65,33073.5,546684,32761.84,32364.35,32471.48,29148
2021-03-31,33070.5,33175.05,32999.7,33048.5,458648,32805.94,32415.03,32560.68,29182.87
2021-04-01,33043.5,33194.05,32977.5,33189.5,419448,32864.95,32472.4,32673.28,29218.31
2021-04-02,33178.3,33398.05,33152.5,33326.7,57576,32935.99,32535.68,32762.92,29257.29
2021-04-05,33354.8,33629.85,33285.15,33554.5,305192,33031.14,32611.15,32845.87,29296.52
2021-04-06,33544.5,33583.5,33399.7,33454.5,437551,33096.27,32673.62,32925.52,29338.63
2021-04-07,33460.5,33531.15,33362.15,33481.5,404454,33155.54,32733.46,32980.27,29377.93
2021-04-08,33474.8,33585.85,33353.15,33577.85,371062,33220.51,32796.01,33033.28,29416.93
2021-04-09,33568.5,33815.5,33504.5,33770.95,399425,33305.19,32868.22,33081.03,29457.37
2021-04-12,33770.4,33811.5,33678.95,33765.5,395806,33376.01,32934.69,33121.68,29496.91
2021-04-13,33772.5,33837.8,33560.75,33695.5,400569,33425.16,32991.05,33162.03,29536.63
2021-04-14,33694.4,33925.95,33640.5,33793.5,451468,33481.83,33050.49,33199.58,29574.2
2021-04-15,33777.5,34082.7,33775.5,34060.5,408944,33570.86,33125.3,33256.31,29615.01
2021-04-16,34058.8,34267.3,34004.5,34183.7,392208,33665.14,33203.7,33333.55,29655.36
2021-04-19,34142.5,34167.8,33988.95,34120.5,491262,33735.2,33271.61,33400.5,29697.49
2021-04-20,34122.8,34189.5,33694.95,33813.5,512754,33747.24,33311.75,33467.95,29736.03
2021-04-21,33825.8,34159.7,33747.5,34103.5,447603,33802.05,33370.4,33549.5,29776.08
2021-04-22,34101.8,34158.85,33730.15,33838.5,516912,33807.66,33405.08,33606.98,29812.14
2021-04-23,33839,34168.7,33722.15,34027.95,391714,33841.55,33451.21,33653.78,29847.77
2021-04-26,34046.4,34158.75,33948.7,34005.5,348456,33866.77,33492.27,33694.28,29884.34
2021-04-27,33994.8,34088.5,33876.15,33924.5,336041,33875.65,33524.29,33736.83,29920.79
2021-04-28,33937,33984.15,33803.85,33826.9,355055,33868.15,33546.7,33775.75,29956.21
2021-04-29,33833.8,34092.95,33744.15,34032.5,398370,33893.44,33582.69,33817.9,29992.19
2021-04-30,34041.8,34054.5,33792.95,33909.95,443686,33895.98,33606.93,33847.07,30026.78
2021-05-03,33965.8,34226.95,33929.5,34115.5,339559,33929.75,33644.6,33875.12,30064.1
2021-05-04,34127.5,34158.7,33764.35,34139.5,529129,33962.02,33681.26,33909.37,30102.61
2021-05-05,34150.5,34336.15,34045.95,34231.5,426717,34003.48,33722.02,33946.87,30140.67
2021-05-06,34231.8,34571.5,34191.15,34567.9,527293,34090.31,33784.68,33996.37,30181.56
2021-05-07,34535.5,34825.5,34469.45,34815.95,454273,34201.95,33861.07,34048.62,30222.74
2021-05-10,34800.8,35101.15,34715.5,34741.5,470688,34284.96,33926.29,34097.42,30263.88
2021-05-11,34759.5,34832.5,34083.5,34236.5,833461,34277.5,33949.26,34124.47,30302.65
2021-05-12,34240.5,34324.5,33561,33585.5,870835,34171.04,33922.32,34114.07,30337.21
2021-05-13,33604.5,34185.65,33294.75,34057,889684,34153.5,33932.3,34113.89,30373.3
2021-05-14,34039,34465,34002,34430.95,538594,34196.18,33969.23,34126.26,30409.55
2021-05-17,34414,34454,34176,34375,682638,34223.69,33999.29,34138.98,30444.44
2021-05-18,34372,34496.15,33983,34001,496949,34189.43,33999.42,34148.36,30477.18
2021-05-19,34019,34069,33473.5,33859.15,808352,34138.62,33989.03,34136.14,30507.57
2021-05-20,33855.8,34243,33643.5,34073,567652,34128.52,33995.25,34147.86,30539.13
2021-05-21,34083.65,34424.5,34077,34263,539815,34149.21,34015.08,34159.62,30570.66
2021-05-24,34199,34478.5,34154,34443,395068,34194.41,34046.78,34181.49,30603.33
2021-05-25,34444,34534.65,34274.15,34350,451796,34218.35,34069.24,34202.77,30635.64
2021-05-26,34345,34470,34279.5,34344,366116,34237.68,34089.59,34228.62,30668.1
2021-05-27,34348,34626,34217,34610,450953,34294.96,34128.14,34257.5,30702.15
2021-05-28,34591.65,34670,34526.5,34567.95,353960,34336.96,34160.72,34290.4,30736.58
2021-05-31,34566,34605,34441,34463,148773,34356.35,34183.11,34307.77,30770.11
2021-06-01,34492,34858,34468,34585,411620,34391.53,34212.88,34330.05,30803.43
2021-06-02,34561,34715,34504.65,34613.65,405307,34425.7,34242.57,34349.15,30835.04
2021-06-03,34610.5,34679.5,34336,34604,494492,34453.13,34269.34,34350.96,30866.8
2021-06-04,34615,34785.65,34497.65,34776.95,391232,34502.95,34306.94,34349.01,30898.82
2021-06-07,34793.65,34859,34594.5,34653,380589,34526.03,34332.57,34344.58,30929.31
2021-06-08,34657,34688.65,34469.5,34627,431571,34541.57,34354.38,34364.11,30959.08
2021-06-09,34620.5,34680,34463.65,34508,353323,34536.4,34365.76,34410.23,30989.52
2021-06-10,34512.5,34770.5,34426.15,34495.65,401549,34530.13,34375.38,34432.17,31018.62
2021-06-11,34499.65,34658,34359,34484.45,288175,34523.1,34383.46,34434.84,31045.59
2021-06-14,34527,34600.65,34242,34403,311331,34504.63,34384.91,34436.24,31075.74
2021-06-15,34401,34511,34231,34323,350325,34476.68,34380.32,34452.34,31106.93
2021-06-16,34331.8,34356,33936,33981.65,438126,34400.53,34350.79,34458.47,31135.28
2021-06-17,33996.65,34117,33643.5,33840,600637,34314.29,34312.96,34446.82,31166.65
2021-06-18,33831,33886.15,33204.95,33204.95,612362,34143.62,34230.88,34393.91,31192.88
2021-06-21,33259.65,33937,33034.65,33930,599766,34110.76,34208.59,34368.26,31224.68
2021-06-22,33925,34056.65,33758,33987,434321,34091.72,34192.18,34350.11,31256.41
2021-06-23,33992,34092,33883.65,33913,386604,34064.22,34171.5,34328.56,31286.19
2021-06-24,33916,34308,33902,34300.65,339302,34100.6,34181.07,34313.1,31317.55
2021-06-25,34322.65,34515.65,34263,34509.45,345506,34163.5,34205.39,34310.17,31349.79
2021-06-28,34527.5,34537,34197,34326,347048,34188.5,34214.33,34303.32,31381.85
2021-06-29,34302,34493.5,34243,34312,355076,34207.5,34221.56,34289.67,31414.81
2021-06-30,34314,34581.65,34138,34577,390374,34264.34,34247.89,34287.84,31451.94
2021-07-01,34583,34683.5,34508,34638,389070,34321.83,34276.79,34289.54,31488.63
2021-07-02,34631.65,34841.65,34615,34773.45,364140,34391.31,34313.58,34289.36,31528.43
2021-07-05,34787.65,34873,34713.65,34820.5,156872,34457.34,34351.13,34297.74,31568.25
2021-07-06,34826,34881.65,34371,34520,443923,34466.98,34363.64,34292.39,31605.09
2021-07-07,34519,34720.65,34448.5,34708,489777,34504.06,34389.14,34302.39,31640.47
2021-07-08,34703,34711,34124,34399,777485,34487.9,34389.87,34297.56,31674.99
2021-07-09,34408.65,34902.65,34259.65,34877.95,495044,34547.9,34426.03,34317.23,31710.88
2021-07-12,34874.5,35026.65,34663,35005,452581,34618.23,34468.91,34347.33,31746.86
2021-07-13,35014.15,35038,34872,34900,431300,34661.58,34500.85,34376.18,31782.62
2021-07-14,34899.65,35068.5,34789,34918,461383,34701.03,34531.75,34423,31816.6
2021-07-15,34919.3,35000,34715.5,34958,522911,34740.56,34563.32,34478.9,31852.99
2021-07-16,34953.8,35097.5,34647.15,34678.45,519222,34731.01,34571.85,34552.57,31884.8
2021-07-19,34682,34689,33743.5,34035,813307,34623.93,34532.08,34557.82,31912.44
2021-07-20,34048,34623.5,33965,34550,643869,34612.55,34533.41,34585.97,31941.86
2021-07-21,34548.65,34853.65,34481.65,34851,481152,34649.24,34556.94,34632.87,31971.53
2021-07-22,34828.5,34903.5,34671.05,34881.65,426059,34684.99,34580.99,34661.92,32002.51
2021-07-23,34883,35106.65,34851.15,35030.95,360512,34738.22,34614.32,34688,32035
2021-07-26,35058,35182.65,34769,35147,442804,34801.11,34653.78,34729.05,32068.19
2021-07-27,35143.65,35155,34884,34981,562674,34828.78,34678.02,34762.5,32100.36
2021-07-28,34977,35138,34881,34990,602875,34853.59,34701.13,34783.15,32133.81
2021-07-29,34995.8,35178,34894,35107,404163,34892.57,34731.19,34806.6,32168.09
2021-07-30,35107.65,35113,34875,34983.45,554546,34906.55,34749.88,34817.1,32201.78
2021-08-02,35015.8,35196.5,34812,34878,478794,34902.16,34759.37,34819.97,32234.23
2021-08-03,34870.8,35125.65,34717.5,35071,496424,34928.14,34782.45,34847.52,32268.05
2021-08-04,35083.15,35116,34795.65,34832,434968,34913.35,34786.12,34853.72,32303.76
2021-08-05,34820,35065.15,34782.65,35047,344237,34933.91,34805.45,34886.12,32342.32
2021-08-06,35039.65,35255,34998.65,35211.95,373454,34976.68,34835.56,34902.82,32385.54
2021-08-09,35184,35210,35045,35118,342901,34998.42,34856.48,34908.47,32428.94
2021-08-10,35125.65,35278.5,35029.65,35259,346143,35038.51,34886.29,34926.42,32472.2
2021-08-11,35261.8,35499.65,35210.65,35488,380967,35107.67,34930.87,34954.92,32514.91
2021-08-12,35472.8,35529.65,35347.5,35524,321214,35171.72,34974.8,34983.22,32555.01
2021-08-13,35511.65,35607,35466,35489,278632,35220.53,35012.89,35023.75,32592.97
2021-08-16,35448,35630,35228,35601,421813,35279.06,35056.45,35102.05,32628.68
2021-08-17,35589.5,35600,35122,35297,580487,35281.82,35074.27,35139.4,32663.22
2021-08-18,35282,35359.5,34867,34915,525790,35225.39,35062.47,35142.6,32691.93
2021-08-19,34941.8,35005.15,34568.5,34918,840746,35178.1,35051.77,35144.42,32719.24
2021-08-20,34905.65,35181,34631.65,35125.45,636647,35170,35057.23,35149.14,32747.56
2021-08-23,35090.8,35431,35071,35382.65,400383,35202.71,35081.34,35160.93,32778.7
2021-08-24,35382.15,35458,35349.5,35390,339390,35231.53,35104.2,35181.38,32808.17
